read_chrom	mate_chrom	chromchrom	strand	properpair	failsqc	suppl	dupl	primary	Count
chr21	chr19	chr19/chr21	.	.	.	OK	OK	SECONDARY	471
chr21	chr9	chr21/chr9	.	.	.	OK	OK	SECONDARY	730
chr21	chrY	chr21/chrY	.	.	.	OK	OK	PRIMARY	635
chr21	chr21	=	++	.	.	OK	OK	PRIMARY	490
chr21	chr22	chr21/chr22	.	.	.	OK	OK	SECONDARY	206
chr21	chrY	chr21/chrY	.	.	.	OK	OK	SECONDARY	496
chr21	chr21	=	--	.	.	OK	OK	SECONDARY	185
chr21	chrX	chr21/chrX	.	.	.	OK	OK	SECONDARY	717
chr21	chr14	chr14/chr21	.	.	.	OK	OK	PRIMARY	1332
chr21	GL000226.1	GL000226.1/chr21	.	.	.	OK	OK	PRIMARY	32
chr21	GL000240.1	GL000240.1/chr21	.	.	.	OK	OK	PRIMARY	36
chr21	GL000240.1	GL000240.1/chr21	.	.	.	OK	OK	SECONDARY	2
chr21	GL000214.1	GL000214.1/chr21	.	.	.	OK	OK	PRIMARY	99
chr21	chr21	=	--	.	.	OK	OK	PRIMARY	614
chr21	GL000221.1	GL000221.1/chr21	.	.	.	OK	OK	PRIMARY	60
chr21	GL000194.1	GL000194.1/chr21	.	.	.	OK	OK	PRIMARY	117
chr21	GL000243.1	GL000243.1/chr21	.	.	.	OK	OK	PRIMARY	31
chr21	GL000243.1	GL000243.1/chr21	.	.	.	OK	OK	SECONDARY	6
chr21	GL000218.1	GL000218.1/chr21	.	.	.	OK	OK	PRIMARY	75
chr21	GL000224.1	GL000224.1/chr21	.	.	.	OK	OK	PRIMARY	134
chr21	GL000224.1	GL000224.1/chr21	.	.	.	OK	OK	SECONDARY	26
chr21	GL000214.1	GL000214.1/chr21	.	.	.	OK	OK	SECONDARY	17
chr21	GL000220.1	GL000220.1/chr21	.	.	.	OK	OK	PRIMARY	613
chr21	chr21	=	++	.	.	OK	OK	SECONDARY	214
chr21	GL000194.1	GL000194.1/chr21	.	.	.	OK	OK	SECONDARY	28
chr21	chr8	chr21/chr8	.	.	.	OK	OK	SECONDARY	744
chr21	GL000211.1	GL000211.1/chr21	.	.	.	OK	OK	SECONDARY	2
chr21	GL000211.1	GL000211.1/chr21	.	.	.	OK	OK	PRIMARY	15
chr21	GL000220.1	GL000220.1/chr21	.	.	.	OK	OK	SECONDARY	583
chr21	GL000221.1	GL000221.1/chr21	.	.	.	OK	OK	SECONDARY	5
chr21	GL000200.1	GL000200.1/chr21	.	.	.	OK	OK	PRIMARY	1
chr21	GL000244.1	GL000244.1/chr21	.	.	.	OK	OK	PRIMARY	1
chr21	GL000218.1	GL000218.1/chr21	.	.	.	OK	OK	SECONDARY	6
chr21	GL000247.1	GL000247.1/chr21	.	.	.	OK	OK	PRIMARY	10
chr21	GL000205.1	GL000205.1/chr21	.	.	.	OK	OK	SECONDARY	4
chr21	GL000233.1	GL000233.1/chr21	.	.	.	OK	OK	PRIMARY	2
chr21	GL000245.1	GL000245.1/chr21	.	.	.	OK	OK	PRIMARY	8
chr21	GL000235.1	GL000235.1/chr21	.	.	.	OK	OK	PRIMARY	8
chr21	GL000216.1	GL000216.1/chr21	.	.	.	OK	OK	PRIMARY	87
chr21	GL000216.1	GL000216.1/chr21	.	.	.	OK	OK	SECONDARY	69
chr21	GL000245.1	GL000245.1/chr21	.	.	.	OK	OK	SECONDARY	1
chr21	GL000235.1	GL000235.1/chr21	.	.	.	OK	OK	SECONDARY	2
chr21	GL000225.1	GL000225.1/chr21	.	.	.	OK	OK	PRIMARY	19
chr21	chr18	chr18/chr21	.	.	.	OK	OK	SECONDARY	399
chr21	GL000195.1	GL000195.1/chr21	.	.	.	OK	OK	SECONDARY	4
chr21	GL000193.1	GL000193.1/chr21	.	.	.	OK	OK	PRIMARY	7
chr21	GL000193.1	GL000193.1/chr21	.	.	.	OK	OK	SECONDARY	3
chr21	GL000208.1	GL000208.1/chr21	.	.	.	OK	OK	PRIMARY	10
chr21	GL000244.1	GL000244.1/chr21	.	.	.	OK	OK	SECONDARY	1
chr21	GL000208.1	GL000208.1/chr21	.	.	.	OK	OK	SECONDARY	1
chr21	GL000226.1	GL000226.1/chr21	.	.	.	OK	OK	SECONDARY	3
chr21	GL000225.1	GL000225.1/chr21	.	.	.	OK	OK	SECONDARY	14
chr21	GL000219.1	GL000219.1/chr21	.	.	.	OK	OK	PRIMARY	4
chr21	GL000212.1	GL000212.1/chr21	.	.	.	OK	OK	PRIMARY	108
chr21	GL000239.1	GL000239.1/chr21	.	.	.	OK	OK	PRIMARY	303
chr21	GL000237.1	GL000237.1/chr21	.	.	.	OK	OK	PRIMARY	344
chr21	GL000239.1	GL000239.1/chr21	.	.	.	OK	OK	SECONDARY	25
chr21	GL000210.1	GL000210.1/chr21	.	.	.	OK	OK	SECONDARY	6
chr21	GL000210.1	GL000210.1/chr21	.	.	.	OK	OK	PRIMARY	38
chr21	GL000228.1	GL000228.1/chr21	.	.	.	OK	OK	PRIMARY	5
chr21	GL000237.1	GL000237.1/chr21	.	.	.	OK	OK	SECONDARY	19
chr21	GL000230.1	GL000230.1/chr21	.	.	.	OK	OK	PRIMARY	1
chr21	GL000212.1	GL000212.1/chr21	.	.	.	OK	OK	SECONDARY	6
chr21	GL000199.1	GL000199.1/chr21	.	.	.	OK	OK	SECONDARY	3
chr21	GL000199.1	GL000199.1/chr21	.	.	.	OK	OK	PRIMARY	9
chr21	GL000219.1	GL000219.1/chr21	.	.	.	OK	OK	SECONDARY	6
chr21	chrMT	chr21/chrMT	.	.	.	OK	OK	PRIMARY	18
chr21	GL000213.1	GL000213.1/chr21	.	.	.	OK	OK	PRIMARY	19
chr21	GL000213.1	GL000213.1/chr21	.	.	.	OK	OK	SECONDARY	3
chr21	GL000215.1	GL000215.1/chr21	.	.	.	OK	OK	PRIMARY	19
chr21	GL000215.1	GL000215.1/chr21	.	.	.	OK	OK	SECONDARY	5
chr21	GL000196.1	GL000196.1/chr21	.	.	.	OK	OK	PRIMARY	2
chr21	GL000231.1	GL000231.1/chr21	.	.	.	OK	OK	PRIMARY	3
chr21	GL000192.1	GL000192.1/chr21	.	.	.	OK	OK	PRIMARY	7
chr21	GL000223.1	GL000223.1/chr21	.	.	.	OK	OK	PRIMARY	5
chr21	GL000192.1	GL000192.1/chr21	.	.	.	OK	OK	SECONDARY	4
chr21	GL000227.1	GL000227.1/chr21	.	.	.	OK	OK	SECONDARY	1
chr21	GL000195.1	GL000195.1/chr21	.	.	.	OK	OK	PRIMARY	2
chr21	GL000205.1	GL000205.1/chr21	.	.	.	OK	OK	PRIMARY	2
chr21	GL000238.1	GL000238.1/chr21	.	.	.	OK	OK	PRIMARY	1
chr21	GL000222.1	GL000222.1/chr21	.	.	.	OK	OK	PRIMARY	2
chr21	GL000202.1	GL000202.1/chr21	.	.	.	OK	OK	SECONDARY	1
chr21	GL000234.1	GL000234.1/chr21	.	.	.	OK	OK	PRIMARY	1
chr21	GL000198.1	GL000198.1/chr21	.	.	.	OK	OK	PRIMARY	1
chr21	GL000229.1	GL000229.1/chr21	.	.	.	OK	OK	SECONDARY	3
chr21	GL000191.1	GL000191.1/chr21	.	.	.	OK	OK	PRIMARY	2
chr21	GL000242.1	GL000242.1/chr21	.	.	.	OK	OK	PRIMARY	1
chr21	NC_007605	NC_007605/chr21	.	.	.	OK	OK	PRIMARY	3
chr21	GL000232.1	GL000232.1/chr21	.	.	.	OK	OK	PRIMARY	2
chr21	GL000204.1	GL000204.1/chr21	.	.	.	OK	OK	PRIMARY	1
chr21	GL000236.1	GL000236.1/chr21	.	.	.	OK	OK	PRIMARY	1
chr21	GL000249.1	GL000249.1/chr21	.	.	.	OK	OK	PRIMARY	1
chr21	GL000203.1	GL000203.1/chr21	.	.	.	OK	OK	PRIMARY	1
chr22	chr22	=	+-	PROPERPAIR	.	OK	OK	PRIMARY	9714200
chr22	chr1	chr1/chr22	.	.	.	OK	OK	PRIMARY	3266
chr22	chr2	chr2/chr22	.	.	.	OK	OK	PRIMARY	9578
chr22	.	.	.	.	.	OK	OK	PRIMARY	12698
.	chr22	.	.	.	.	.	.	.	16895
chr22	chr3	chr22/chr3	.	.	.	OK	OK	PRIMARY	2384
chr22	GL000220.1	GL000220.1/chr22	.	.	.	OK	OK	SECONDARY	965
chr22	chr4	chr22/chr4	.	.	.	OK	OK	SECONDARY	1023
chr22	chr19	chr19/chr22	.	.	.	OK	OK	SECONDARY	688
chr22	chr10	chr10/chr22	.	.	.	OK	OK	SECONDARY	763
chr22	chr19	chr19/chr22	.	.	.	OK	OK	PRIMARY	1420
chr22	chr14	chr14/chr22	.	.	.	OK	OK	PRIMARY	1751
chr22	chr10	chr10/chr22	.	.	.	OK	OK	PRIMARY	1937
chr22	chr5	chr22/chr5	.	.	.	OK	OK	PRIMARY	1974
chr22	chr9	chr22/chr9	.	.	.	OK	OK	PRIMARY	1664
chr22	chr18	chr18/chr22	.	.	.	OK	OK	PRIMARY	942
chr22	chr7	chr22/chr7	.	.	.	OK	OK	PRIMARY	2223
chr22	chr16	chr16/chr22	.	.	.	OK	OK	PRIMARY	1605
chr22	chr8	chr22/chr8	.	.	.	OK	OK	PRIMARY	1789
chr22	chr2	chr2/chr22	.	.	.	OK	OK	SECONDARY	1997
chr22	chr13	chr13/chr22	.	.	.	OK	OK	SECONDARY	520
chr22	chrX	chr22/chrX	.	.	.	OK	OK	PRIMARY	1829
chr22	chr12	chr12/chr22	.	.	.	OK	OK	PRIMARY	2037
chr22	GL000244.1	GL000244.1/chr22	.	.	.	OK	OK	PRIMARY	22
chr22	chr22	=	+-	NO	.	OK	OK	SECONDARY	4259
chr22	chr21	chr21/chr22	.	.	.	OK	OK	PRIMARY	746
chr22	chr14	chr14/chr22	.	.	.	OK	OK	SECONDARY	711
chr22	hs37d5	chr22/hs37d5	.	.	.	OK	OK	PRIMARY	3113
chr22	GL000244.1	GL000244.1/chr22	.	.	.	OK	OK	SECONDARY	3
chr22	chr21	chr21/chr22	.	.	.	OK	OK	SECONDARY	292
chr22	chrY	chr22/chrY	.	.	.	OK	OK	PRIMARY	150
chr22	chr9	chr22/chr9	.	.	.	OK	OK	SECONDARY	730
chr22	GL000194.1	GL000194.1/chr22	.	.	.	OK	OK	SECONDARY	2
chr22	GL000194.1	GL000194.1/chr22	.	.	.	OK	OK	PRIMARY	7
chr22	chr1	chr1/chr22	.	.	.	OK	OK	SECONDARY	1409
chr22	GL000211.1	GL000211.1/chr22	.	.	.	OK	OK	PRIMARY	5
chr22	chr13	chr13/chr22	.	.	.	OK	OK	PRIMARY	1108
chr22	chr6	chr22/chr6	.	.	.	OK	OK	PRIMARY	2197
chr22	chr22	=	+-	PROPERPAIR	.	OK	OK	SECONDARY	2395
chr22	chr4	chr22/chr4	.	.	.	OK	OK	PRIMARY	2230
chr22	chr3	chr22/chr3	.	.	.	OK	OK	SECONDARY	1035
chr22	chr6	chr22/chr6	.	.	.	OK	OK	SECONDARY	976
chr22	chr5	chr22/chr5	.	.	.	OK	OK	SECONDARY	897
chr22	chr11	chr11/chr22	.	.	.	OK	OK	SECONDARY	800
chr22	chr12	chr12/chr22	.	.	.	OK	OK	SECONDARY	870
chr22	chrX	chr22/chrX	.	.	.	OK	OK	SECONDARY	792
chr22	chr7	chr22/chr7	.	.	.	OK	OK	SECONDARY	913
chr22	chr15	chr15/chr22	.	.	.	OK	OK	SECONDARY	606
chr22	chr17	chr17/chr22	.	.	.	OK	OK	SECONDARY	681
chr22	GL000192.1	GL000192.1/chr22	.	.	.	OK	OK	SECONDARY	5
chr22	chr8	chr22/chr8	.	.	.	OK	OK	SECONDARY	814
chr22	chr22	=	+-	NO	.	OK	OK	PRIMARY	6510
chr22	chr15	chr15/chr22	.	.	.	OK	OK	PRIMARY	1418
chr22	chr11	chr11/chr22	.	.	.	OK	OK	PRIMARY	1787
chr22	chr20	chr20/chr22	.	.	.	OK	OK	PRIMARY	1007
chr22	chr17	chr17/chr22	.	.	.	OK	OK	PRIMARY	1698
chr22	chr22	=	--	.	.	OK	OK	PRIMARY	926
chr22	chr22	=	--	.	.	OK	OK	SECONDARY	199
chr22	GL000226.1	GL000226.1/chr22	.	.	.	OK	OK	PRIMARY	29
chr22	chr16	chr16/chr22	.	.	.	OK	OK	SECONDARY	724
chr22	chr22	=	++	.	.	OK	OK	SECONDARY	226
chr22	GL000224.1	GL000224.1/chr22	.	.	.	OK	OK	PRIMARY	31
chr22	GL000195.1	GL000195.1/chr22	.	.	.	OK	OK	SECONDARY	5
chr22	chr18	chr18/chr22	.	.	.	OK	OK	SECONDARY	385
chr22	GL000192.1	GL000192.1/chr22	.	.	.	OK	OK	PRIMARY	5
chr22	GL000220.1	GL000220.1/chr22	.	.	.	OK	OK	PRIMARY	1013
chr22	.	.	.	.	.	OK	OK	SECONDARY	225
chr22	chr20	chr20/chr22	.	.	.	OK	OK	SECONDARY	451
chr22	hs37d5	chr22/hs37d5	.	.	.	OK	OK	SECONDARY	1539
chr22	chr22	=	++	.	.	OK	OK	PRIMARY	840
chr22	GL000230.1	GL000230.1/chr22	.	.	.	OK	OK	SECONDARY	2
chr22	GL000205.1	GL000205.1/chr22	.	.	.	OK	OK	PRIMARY	10
chr22	GL000219.1	GL000219.1/chr22	.	.	.	OK	OK	SECONDARY	11
chr22	GL000199.1	GL000199.1/chr22	.	.	.	OK	OK	SECONDARY	4
chr22	GL000205.1	GL000205.1/chr22	.	.	.	OK	OK	SECONDARY	16
chr22	GL000232.1	GL000232.1/chr22	.	.	.	OK	OK	PRIMARY	1
chr22	GL000199.1	GL000199.1/chr22	.	.	.	OK	OK	PRIMARY	8
chr22	GL000219.1	GL000219.1/chr22	.	.	.	OK	OK	PRIMARY	11
chr22	chrY	chr22/chrY	.	.	.	OK	OK	SECONDARY	21
chr22	GL000224.1	GL000224.1/chr22	.	.	.	OK	OK	SECONDARY	11
chr22	GL000230.1	GL000230.1/chr22	.	.	.	OK	OK	PRIMARY	2
chr22	GL000222.1	GL000222.1/chr22	.	.	.	OK	OK	SECONDARY	1
chr22	GL000233.1	GL000233.1/chr22	.	.	.	OK	OK	SECONDARY	1
chr22	GL000217.1	GL000217.1/chr22	.	.	.	OK	OK	PRIMARY	26
chr22	GL000236.1	GL000236.1/chr22	.	.	.	OK	OK	PRIMARY	10
chr22	GL000236.1	GL000236.1/chr22	.	.	.	OK	OK	SECONDARY	1
chr22	GL000243.1	GL000243.1/chr22	.	.	.	OK	OK	PRIMARY	1
chr22	GL000238.1	GL000238.1/chr22	.	.	.	OK	OK	PRIMARY	3
chr22	GL000246.1	GL000246.1/chr22	.	.	.	OK	OK	PRIMARY	3
chr22	GL000246.1	GL000246.1/chr22	.	.	.	OK	OK	SECONDARY	1
chr22	GL000217.1	GL000217.1/chr22	.	.	.	OK	OK	SECONDARY	4
chr22	GL000195.1	GL000195.1/chr22	.	.	.	OK	OK	PRIMARY	6
chr22	GL000239.1	GL000239.1/chr22	.	.	.	OK	OK	PRIMARY	5
chr22	GL000212.1	GL000212.1/chr22	.	.	.	OK	OK	PRIMARY	59
chr22	GL000235.1	GL000235.1/chr22	.	.	.	OK	OK	PRIMARY	1
chr22	GL000193.1	GL000193.1/chr22	.	.	.	OK	OK	SECONDARY	2
chr22	GL000193.1	GL000193.1/chr22	.	.	.	OK	OK	PRIMARY	6
chr22	GL000212.1	GL000212.1/chr22	.	.	.	OK	OK	SECONDARY	5
chr22	GL000221.1	GL000221.1/chr22	.	.	.	OK	OK	PRIMARY	4
chr22	GL000210.1	GL000210.1/chr22	.	.	.	OK	OK	PRIMARY	4
chr22	NC_007605	NC_007605/chr22	.	.	.	OK	OK	PRIMARY	4
chr22	GL000214.1	GL000214.1/chr22	.	.	.	OK	OK	PRIMARY	7
chr22	GL000237.1	GL000237.1/chr22	.	.	.	OK	OK	SECONDARY	3
chr22	GL000226.1	GL000226.1/chr22	.	.	.	OK	OK	SECONDARY	1
chr22	GL000216.1	GL000216.1/chr22	.	.	.	OK	OK	PRIMARY	2
chr22	GL000218.1	GL000218.1/chr22	.	.	.	OK	OK	PRIMARY	4
chr22	GL000227.1	GL000227.1/chr22	.	.	.	OK	OK	PRIMARY	2
chr22	GL000239.1	GL000239.1/chr22	.	.	.	OK	OK	SECONDARY	3
chr22	GL000201.1	GL000201.1/chr22	.	.	.	OK	OK	PRIMARY	2
chr22	GL000242.1	GL000242.1/chr22	.	.	.	OK	OK	PRIMARY	13
chr22	GL000242.1	GL000242.1/chr22	.	.	.	OK	OK	SECONDARY	2
chr22	GL000229.1	GL000229.1/chr22	.	.	.	OK	OK	PRIMARY	2
chr22	GL000191.1	GL000191.1/chr22	.	.	.	OK	OK	PRIMARY	4
chr22	GL000228.1	GL000228.1/chr22	.	.	.	OK	OK	PRIMARY	2
chr22	chrMT	chr22/chrMT	.	.	.	OK	OK	PRIMARY	5
chr22	GL000249.1	GL000249.1/chr22	.	.	.	OK	OK	PRIMARY	3
chr22	GL000200.1	GL000200.1/chr22	.	.	.	OK	OK	SECONDARY	1
chr22	GL000214.1	GL000214.1/chr22	.	.	.	OK	OK	SECONDARY	1
chr22	GL000216.1	GL000216.1/chr22	.	.	.	OK	OK	SECONDARY	2
chr22	GL000223.1	GL000223.1/chr22	.	.	.	OK	OK	PRIMARY	2
chr22	GL000218.1	GL000218.1/chr22	.	.	.	OK	OK	SECONDARY	1
chr22	GL000225.1	GL000225.1/chr22	.	.	.	OK	OK	PRIMARY	3
chr22	GL000248.1	GL000248.1/chr22	.	.	.	OK	OK	PRIMARY	17
chr22	GL000234.1	GL000234.1/chr22	.	.	.	OK	OK	PRIMARY	1
chr22	GL000201.1	GL000201.1/chr22	.	.	.	OK	OK	SECONDARY	1
chr22	GL000237.1	GL000237.1/chr22	.	.	.	OK	OK	PRIMARY	2
chr22	GL000221.1	GL000221.1/chr22	.	.	.	OK	OK	SECONDARY	1
chr22	GL000234.1	GL000234.1/chr22	.	.	.	OK	OK	SECONDARY	1
chr22	GL000196.1	GL000196.1/chr22	.	.	.	OK	OK	PRIMARY	1
chr22	GL000228.1	GL000228.1/chr22	.	.	.	OK	OK	SECONDARY	2
chr22	GL000245.1	GL000245.1/chr22	.	.	.	OK	OK	SECONDARY	1
chr22	GL000210.1	GL000210.1/chr22	.	.	.	OK	OK	SECONDARY	1
chr22	GL000200.1	GL000200.1/chr22	.	.	.	OK	OK	PRIMARY	1
chr22	GL000208.1	GL000208.1/chr22	.	.	.	OK	OK	PRIMARY	1
chr22	GL000222.1	GL000222.1/chr22	.	.	.	OK	OK	PRIMARY	1
chrX	chr7	chr7/chrX	.	.	.	OK	OK	PRIMARY	8262
chrX	hs37d5	chrX/hs37d5	.	.	.	OK	OK	PRIMARY	9277
chrX	chr15	chr15/chrX	.	.	.	OK	OK	PRIMARY	4227
chrX	chr5	chr5/chrX	.	.	.	OK	OK	PRIMARY	8880
chrX	chrX	=	+-	PROPERPAIR	.	OK	OK	PRIMARY	42285834
chrX	chr12	chr12/chrX	.	.	.	OK	OK	PRIMARY	7460
chrX	chr2	chr2/chrX	.	.	.	OK	OK	PRIMARY	25806
chrX	chr11	chr11/chrX	.	.	.	OK	OK	SECONDARY	2929
chrX	chr10	chr10/chrX	.	.	.	OK	OK	PRIMARY	6549
chrX	chrX	=	--	.	.	OK	OK	PRIMARY	3868
chrX	chr1	chr1/chrX	.	.	.	OK	OK	PRIMARY	11762
chrX	chr20	chr20/chrX	.	.	.	OK	OK	PRIMARY	2979
chrX	.	.	.	.	.	OK	OK	PRIMARY	51763
.	chrX	.	.	.	.	.	.	.	70004
chrX	chr2	chr2/chrX	.	.	.	OK	OK	SECONDARY	6472
chrX	chr1	chr1/chrX	.	.	.	OK	OK	SECONDARY	5210
chrX	chr16	chr16/chrX	.	.	.	OK	OK	SECONDARY	2149
chrX	chrX	=	++	.	.	OK	OK	SECONDARY	1516
chrX	chr14	chr14/chrX	.	.	.	OK	OK	PRIMARY	4594
chrX	chrX	=	+-	PROPERPAIR	.	OK	OK	SECONDARY	6134
chrX	chrX	=	+-	NO	.	OK	OK	PRIMARY	26770
chrX	chrX	=	+-	NO	.	OK	OK	SECONDARY	9281
chrX	chr17	chr17/chrX	.	.	.	OK	OK	PRIMARY	4471
chrX	chr9	chr9/chrX	.	.	.	OK	OK	PRIMARY	5906
chrX	.	.	.	.	.	OK	OK	SECONDARY	586
chrX	hs37d5	chrX/hs37d5	.	.	.	OK	OK	SECONDARY	4758
chrX	chr5	chr5/chrX	.	.	.	OK	OK	SECONDARY	3741
chrX	chr22	chr22/chrX	.	.	.	OK	OK	PRIMARY	1829
chrX	chr8	chr8/chrX	.	.	.	OK	OK	PRIMARY	6978
chrX	chr18	chr18/chrX	.	.	.	OK	OK	PRIMARY	3533
chrX	chr13	chr13/chrX	.	.	.	OK	OK	PRIMARY	4612
chrX	chr3	chr3/chrX	.	.	.	OK	OK	PRIMARY	9406
chrX	chr4	chr4/chrX	.	.	.	OK	OK	PRIMARY	9171
chrX	chr12	chr12/chrX	.	.	.	OK	OK	SECONDARY	3072
chrX	chrX	=	--	.	.	OK	OK	SECONDARY	1615
chrX	chr16	chr16/chrX	.	.	.	OK	OK	PRIMARY	4791
chrX	chr11	chr11/chrX	.	.	.	OK	OK	PRIMARY	6485
chrX	chr19	chr19/chrX	.	.	.	OK	OK	PRIMARY	3765
chrX	chr4	chr4/chrX	.	.	.	OK	OK	SECONDARY	3997
chrX	chr6	chr6/chrX	.	.	.	OK	OK	PRIMARY	8062
chrX	chr19	chr19/chrX	.	.	.	OK	OK	SECONDARY	2195
chrX	chr6	chr6/chrX	.	.	.	OK	OK	SECONDARY	3707
chrX	chr8	chr8/chrX	.	.	.	OK	OK	SECONDARY	3055
chrX	chr15	chr15/chrX	.	.	.	OK	OK	SECONDARY	1985
chrX	chr22	chr22/chrX	.	.	.	OK	OK	SECONDARY	973
chrX	GL000220.1	GL000220.1/chrX	.	.	.	OK	OK	PRIMARY	1822
chrX	chr20	chr20/chrX	.	.	.	OK	OK	SECONDARY	1437
chrX	chr17	chr17/chrX	.	.	.	OK	OK	SECONDARY	2277
chrX	chr7	chr7/chrX	.	.	.	OK	OK	SECONDARY	3646
chrX	chr9	chr9/chrX	.	.	.	OK	OK	SECONDARY	2755
chrX	chrY	chrX/chrY	.	.	.	OK	OK	SECONDARY	121
chrX	chr21	chr21/chrX	.	.	.	OK	OK	PRIMARY	2031
chrX	chr21	chr21/chrX	.	.	.	OK	OK	SECONDARY	1047
chrX	chrY	chrX/chrY	.	.	.	OK	OK	PRIMARY	1146
chrX	chr14	chr14/chrX	.	.	.	OK	OK	SECONDARY	2056
chrX	chr18	chr18/chrX	.	.	.	OK	OK	SECONDARY	1552
chrX	chr3	chr3/chrX	.	.	.	OK	OK	SECONDARY	4090
chrX	chr10	chr10/chrX	.	.	.	OK	OK	SECONDARY	3026
chrX	chrX	=	++	.	.	OK	OK	PRIMARY	3804
chrX	GL000220.1	GL000220.1/chrX	.	.	.	OK	OK	SECONDARY	4748
chrX	chr13	chr13/chrX	.	.	.	OK	OK	SECONDARY	2111
chrX	GL000237.1	GL000237.1/chrX	.	.	.	OK	OK	SECONDARY	33
chrX	GL000219.1	GL000219.1/chrX	.	.	.	OK	OK	PRIMARY	29
chrX	GL000192.1	GL000192.1/chrX	.	.	.	OK	OK	SECONDARY	13
chrX	GL000224.1	GL000224.1/chrX	.	.	.	OK	OK	PRIMARY	32
chrX	GL000193.1	GL000193.1/chrX	.	.	.	OK	OK	PRIMARY	18
chrX	GL000194.1	GL000194.1/chrX	.	.	.	OK	OK	SECONDARY	8
chrX	GL000224.1	GL000224.1/chrX	.	.	.	OK	OK	SECONDARY	11
chrX	GL000241.1	GL000241.1/chrX	.	.	.	OK	OK	SECONDARY	9
chrX	GL000225.1	GL000225.1/chrX	.	.	.	OK	OK	PRIMARY	16
chrX	GL000239.1	GL000239.1/chrX	.	.	.	OK	OK	SECONDARY	32
chrX	GL000237.1	GL000237.1/chrX	.	.	.	OK	OK	PRIMARY	26
chrX	GL000239.1	GL000239.1/chrX	.	.	.	OK	OK	PRIMARY	35
chrX	GL000222.1	GL000222.1/chrX	.	.	.	OK	OK	PRIMARY	8
chrX	GL000219.1	GL000219.1/chrX	.	.	.	OK	OK	SECONDARY	2
chrX	GL000205.1	GL000205.1/chrX	.	.	.	OK	OK	PRIMARY	40
chrX	GL000201.1	GL000201.1/chrX	.	.	.	OK	OK	SECONDARY	2
chrX	GL000204.1	GL000204.1/chrX	.	.	.	OK	OK	PRIMARY	5
chrX	GL000226.1	GL000226.1/chrX	.	.	.	OK	OK	PRIMARY	138
chrX	GL000195.1	GL000195.1/chrX	.	.	.	OK	OK	PRIMARY	24
chrX	GL000202.1	GL000202.1/chrX	.	.	.	OK	OK	SECONDARY	6
chrX	GL000221.1	GL000221.1/chrX	.	.	.	OK	OK	PRIMARY	13
chrX	chrMT	chrMT/chrX	.	.	.	OK	OK	PRIMARY	26
chrX	GL000228.1	GL000228.1/chrX	.	.	.	OK	OK	PRIMARY	2
chrX	GL000192.1	GL000192.1/chrX	.	.	.	OK	OK	PRIMARY	41
chrX	GL000205.1	GL000205.1/chrX	.	.	.	OK	OK	SECONDARY	14
chrX	GL000216.1	GL000216.1/chrX	.	.	.	OK	OK	PRIMARY	15
chrX	GL000191.1	GL000191.1/chrX	.	.	.	OK	OK	SECONDARY	2
chrX	GL000195.1	GL000195.1/chrX	.	.	.	OK	OK	SECONDARY	33
chrX	GL000194.1	GL000194.1/chrX	.	.	.	OK	OK	PRIMARY	12
chrX	GL000202.1	GL000202.1/chrX	.	.	.	OK	OK	PRIMARY	2
chrX	GL000227.1	GL000227.1/chrX	.	.	.	OK	OK	PRIMARY	11
chrX	GL000208.1	GL000208.1/chrX	.	.	.	OK	OK	PRIMARY	43
chrX	GL000214.1	GL000214.1/chrX	.	.	.	OK	OK	PRIMARY	24
chrX	GL000212.1	GL000212.1/chrX	.	.	.	OK	OK	PRIMARY	20
chrX	GL000217.1	GL000217.1/chrX	.	.	.	OK	OK	PRIMARY	14
chrX	GL000241.1	GL000241.1/chrX	.	.	.	OK	OK	PRIMARY	11
chrX	GL000214.1	GL000214.1/chrX	.	.	.	OK	OK	SECONDARY	6
chrX	GL000199.1	GL000199.1/chrX	.	.	.	OK	OK	PRIMARY	56
chrX	GL000213.1	GL000213.1/chrX	.	.	.	OK	OK	PRIMARY	10
chrX	GL000218.1	GL000218.1/chrX	.	.	.	OK	OK	SECONDARY	6
chrX	GL000193.1	GL000193.1/chrX	.	.	.	OK	OK	SECONDARY	3
chrX	GL000235.1	GL000235.1/chrX	.	.	.	OK	OK	PRIMARY	4
chrX	GL000211.1	GL000211.1/chrX	.	.	.	OK	OK	PRIMARY	12
chrX	GL000196.1	GL000196.1/chrX	.	.	.	OK	OK	SECONDARY	2
chrX	GL000218.1	GL000218.1/chrX	.	.	.	OK	OK	PRIMARY	14
chrX	GL000208.1	GL000208.1/chrX	.	.	.	OK	OK	SECONDARY	5
chrX	GL000225.1	GL000225.1/chrX	.	.	.	OK	OK	SECONDARY	7
chrX	GL000200.1	GL000200.1/chrX	.	.	.	OK	OK	PRIMARY	2
chrX	GL000203.1	GL000203.1/chrX	.	.	.	OK	OK	PRIMARY	1
chrX	GL000215.1	GL000215.1/chrX	.	.	.	OK	OK	PRIMARY	4
chrX	GL000204.1	GL000204.1/chrX	.	.	.	OK	OK	SECONDARY	2
chrX	GL000213.1	GL000213.1/chrX	.	.	.	OK	OK	SECONDARY	1
chrX	GL000226.1	GL000226.1/chrX	.	.	.	OK	OK	SECONDARY	14
chrX	GL000242.1	GL000242.1/chrX	.	.	.	OK	OK	SECONDARY	2
